OP,filename,slice,cell_ch,cell_ID,day,treatment,hrs_incubation,repatch,hrs_after_OP,Rs,Rin,resting_potential,max_spikes,Rheobase,AP_heigth,TH,max_depol,max_repol,membra_time_constant_tau,capacitance,comments,rheo_ramp,AP_halfwidth,Rheobse_ramp,Unnamed: 27,rheos_ramp,comment, ,high K concentration,RMP_from_char
OP240321,24321034.abf,S4,6,24321S4c6,D1,high K,0,no,14.44,12.90046696,49.35565174,-76.30615234,35,150,90.08178711,-40.99121094,406.9824219,-93.75,21.6,426.6358047,23,,0.830009591,515.5971866,,,,,8 mM,-64.50559067
OP240321,24321034.abf,S4,7,24321S4c7,D1,high K,0,no,14.44,7.35440845,44.32746951,-81.92749023,32,150,87.28637695,-40.13671875,356.9335938,-106.4453125,24.15,495.5211021,24,,0.755530143,766.8555619,,,,,8 mM,-62.70364975
OP240321,24321044.abf,S1_D2,5,24321S1_D2c5,D2,high K,17,no,28.00555556,17.29944991,68.75175937,-68.34716797,24,100,81.43920898,-40.40527344,279.7851563,-90.33203125,24.05,434.9174393,30,,0.844001518,290.2596753,,,,,8 mM,-62.08648849
OP240321,24321044.abf,S1_D2,6,24321S1_D2c6,D2,high K,17,no,28.00555556,16.25695769,40.28967677,-46.6796875,19,500,78.21655273,-36.71875,274.2919922,-69.09179688,14.85,594.1450549,31; exclude; Rs_end > 30,,0.999887966,189.8463282,,,,,8 mM,-66.75645996
OP240321,24321068.abf,S2_D2,1,24321S2c1,D2,Ctrl,17,yes,29.73333333,12.46686818,72.9304148,-72.67456055,15,100,71.35009766,-39.01367188,189.5751953,-86.66992188,25.85,428.4536166,33,,0.836918792,334.0311344,,,,,8 mM,-59.7174852
OP240321,24321068.abf,S2_D2,2,24321S2_D2c2,D2,Ctrl,17,no,29.73333333,25.00260368,277.8319678,-70.76416016,40,50,85.9375,-42.35229492,382.3242188,-100.4638672,13.9,107.5248347,34; exclude; Rs_end > 30,,0.772774471,109.7736591,,,,,8 mM,-60.29523041
OP240321,24321068.abf,S2_D2,3,24321S2_D2c3,D2,Ctrl,17,no,29.73333333,8.921244372,43.72266465,-67.20581055,20,250,86.76757813,-36.16943359,414.4287109,-82.88574219,16.45,491.8189781,35; exclude; Rs_end > 30,,0.92514504,452.6850895,,,,,8 mM,-62.13482056
OP240321,24321068.abf,S2_D2,4,24321S2c6,D2,Ctrl,17,no,29.73333333,22.18658838,74.31214562,-67.67578125,26,100,77.13623047,-39.48364258,219.8486328,-87.890625,21.95,285.646386,36,,0.854383895,182.3460782,,,,,8 mM,-61.23827118
OP240321,24321075.abf,S2_D2,8,24321S2c8,D2,Ctrl,17,yes,29.92277778,15.35227553,52.967462,-68.75,15,100,82.97729492,-40.78369141,280.8837891,-94.36035156,25.15,724.1785589,38,,0.856868651,436.4245475,,,,,8 mM,-60.55378326
OP240321,24321088.abf,S4_D2,8,24321S4c8,D2,high K,17,yes,32.41555556,10.75993379,52.34093957,-72.28393555,27,250,79.41894531,-35.09521484,294.1894531,-92.52929688,12.45,282.1311203,40,,0.811022107,554.9884996,,,,,8 mM,-61.05424744
OP230209,23209003.abf,S1,3,23209S1c3,D1,TTX,0,yes,-4.47,20.24465384,51.06639102,-60.08911133,2,400,55.23071289,-33.32519531,148.1933594,-39.91699219,13.4,339.3285935,1; exclude; Rs_end > 30,,1.241602102,,,,,,8 mM,-62.19541824
OP230209,23209003.abf,S1,5,23209S1c5,D1,TTX,0,no,-4.47,8.73383873,45.79290202,-71.02661133,31,200,86.58447266,-35.21728516,412.8417969,-72.14355469,14.9,279.4752147,2,356.11187,0.951907612,,,,,,8 mM,-60.94531128
OP230209,23209012.abf,S2,1,23209S2c1,D1,high K,0,yes,-2.874722222,5.639504191,41.17612284,-62.64648438,39,450,71.65527344,-30.96923828,253.0517578,-72.63183594,12.8,289.6618785,5,677.995933,0.847731689,,,,,,8 mM,-59.82920959
OP230209,23209012.abf,S2,2,23209S2c2,D1,high K,0,no,-2.874722222,10.1433057,74.89412827,-58.2824707,45,150,75.30517578,-33.3190918,320.1904297,-90.33203125,10.95,124.6732453,6,170.423521,0.752228432,,,,,,8 mM,-58.98840515
OP230209,23209012.abf,S2,5,23209S2c5,D1,high K,0,no,-2.874722222,8.525730043,81.23149337,-69.04907227,53,100,82.27539063,-34.91210938,365.4785156,-98.26660156,13.05,141.8316418,8,192.024601,0.713135555,,,,,,8 mM,-58.24603363
OP230209,23209012.abf,S2,6,23209S2c6,D1,high K,0,yes,-2.874722222,7.160036434,52.54920547,-71.83837891,36,150,86.81030273,-35.88256836,363.1591797,-84.10644531,12.5,220.9277238,9,345.078169,0.851767522,,,,,,8 mM,-60.81187851
OP230209,23209012.abf,S2,7,23209S2c7,D1,high K,0,yes,-2.874722222,8.656874488,76.18848902,-67.00439453,40,150,87.05444336,-33.63037109,381.3476563,-89.47753906,10.45,156.2873574,10,229.541477,0.839826694,,,,,,8 mM,-60.04600006
OP230209,23209024.abf,S3,2,23209S3c2,D1,Ctrl,0,yes,-1.504722222,10.78123218,105.1477918,-60.68725586,29,150,82.3425293,-36.58447266,302.3681641,-91.43066406,12.8,130.8675195,12,138.081904,0.8433602,,,,,,8 mM,-60.89197357
OP230209,23209024.abf,S3,3,23209S3c3,D1,Ctrl,0,yes,-1.504722222,12.78519343,164.0469717,-71.33178711,12,100,80.6640625,-38.84887695,291.015625,-125.7324219,13.75,99.329806,13,118.295915,0.64325168,,,,,,8 mM,-62.18372925
OP230209,23209024.abf,S3,4,23209S3c4,D1,Ctrl,0,no,-1.504722222,7.527234505,58.5992257,-72.71728516,42,150,84.99145508,-35.34545898,390.7470703,-84.59472656,15.2,223.2512775,14,170.288514,0.791140306,,,,,,8 mM,-60.02501266
OP230209,23209024.abf,S3,5,23209S3c5,D1,Ctrl,0,no,-1.504722222,19.30694502,211.04548,-49.43237305,31,-300,70.88623047,-26.92260742,277.8320313,-112.0605469,9.2,60.48667737,15,35.341767,0.627174591,,,,,,8 mM,-51.47344025
OP230209,23209024.abf,S3,8,23209S3c8,D1,Ctrl,0,no,-1.504722222,10.72892744,189.1522877,-63.42163086,46,50,83.88061523,-36.92626953,321.1669922,-97.16796875,11.2,81.50157673,16,85.954298,0.797986893,,,,,,8 mM,-59.94628448
OP230209,23209036.abf,S1_D2,2,23209S1_D2c2,D2,TTX,25,no,19.9175,8.221010533,56.89316336,-66.69311523,18,250,71.41113281,-30.31616211,281.8603516,-88.25683594,12.75,202.7624363,18,374.41248,0.803561094,,,,,,8 mM,-58.46948441
OP230209,23209036.abf,S1_D2,5,23209S1_D2c5,D2,TTX,25,no,19.9175,9.712582043,76.54923189,-61.77978516,25,200,79.27246094,-31.23779297,350.3417969,-77.27050781,15.75,300.9306122,21,233.816691,0.886561944,,,,,,8 mM,-60.54566696
OP230209,23209054.abf,S2_D2,3,23209S2_D2c3,D2,high K,25,no,21.84833333,7.745502768,43.00961023,-68.37158203,31,500,67.16308594,-29.28466797,212.0361328,-61.64550781,11.05,215.7845054,30,672.202407,0.958735269,,,,,,8 mM,-62.57747208
OP230209,23209054.abf,S2_D2,6,23209S2c6,D2,high K,25,yes,21.84833333,9.67236673,50.64075204,-50.13427734,27,100,73.74267578,-31.67114258,263.9160156,-71.41113281,16.1,213.5889879,32,433.531118,0.948468432,,,,,,8 mM,-50.13308899
OP230209,23209054.abf,S2_D2,7,23209S2c7,D2,high K,25,yes,21.84833333,13.01074741,77.26324844,-57.31201172,35,100,81.62231445,-30.63964844,316.40625,-92.40722656,12.3,143.7398003,33,246.108204,0.850898052,,,,,,8 mM,-57.31295288
OP230209,23209054.abf,S2_D2,8,23209S2_D2c8,D2,high K,25,no,21.84833333,10.03387554,91.53775788,-62.40234375,35,150,70.66040039,-27.38647461,271.484375,-79.71191406,13.55,144.4392973,34,247.758259,0.840377946,,,,,,8 mM,-62.39974518
OP230209,23209066.abf,S3_D2,3,23209S3c3,D2,Ctrl,25,yes,23.94944444,27.8535947,200.3500344,-66.91894531,9,50,78.57666016,-38.89770508,306.5185547,-104.4921875,16.5,113.8976195,37; exclude; Rs_end > 30,104.360218,0.706254014,,,,,,8 mM,-60.01862885
OP230209,23209066.abf,S3_D2,6,23209S3_D2c6,D2,Ctrl,25,no,23.94944444,7.803296097,87.64483818,-71.94213867,32,200,80.12084961,-32.37915039,333.4960938,-84.22851563,14.95,215.9971781,38,456.848562,0.793728267,,,,,,8 mM,-64.01053726
OP230209,23209066.abf,S3_D2,7,23209S3_D2c7,D2,Ctrl,25,no,23.94944444,8.797605912,140.5601509,-65.97900391,26,100,79.39453125,-30.85327148,365.9667969,-77.27050781,21.1,200.6398143,39,317.41058,0.83965797,,,,,,8 mM,-61.28153488
OP211123,21n23003.abf,S1,1,21n23S1c1,D1,Ctrl,0,no,10.71861111,7.849354813,40.95147876,-60.35766602,24,150,93.40820313,-41.07055664,377.0751953,-93.99414063,21,421.3888549,,,0.84976978,,,,,,15 mM,-60.33960999
OP211123,21n23003.abf,S1,2,21n23S1c2,D1,Ctrl,0,no,10.71861111,12.79079175,36.53479424,-62.47558594,32,350,86.8347168,-39.27612305,266.2353516,-89.47753906,14.25,481.385567,,,0.843970155,,,,,,15 mM,-62.46054016
OP211123,21n23003.abf,S1,4,21n23S1c4,D1,Ctrl,0,yes,10.71861111,8.187239223,38.05536764,-61.95068359,27,300,87.41455078,-35.32104492,283.203125,-78.73535156,15.25,343.4446735,,,0.926819288,,,,,,15 mM,-61.91999481
OP211123,21n23003.abf,S1,5,21n23S1c5,D1,Ctrl,0,no,10.71861111,7.587403374,34.49835345,-69.14672852,20,400,84.66796875,-38.7512207,291.1376953,-77.1484375,12.05,350.048227,,,0.97193521,,,,,,15 mM,-69.13230453
OP211123,21n23003.abf,S1,7,21n23S1c7,D1,Ctrl,0,no,10.71861111,9.474495001,56.02803552,-56.24389648,3,200,19.07958984,-13.07983398,24.16992188,-19.89746094,9.5,198.1514959,,,0.966513407,,,,,,15 mM,-56.22396103
OP211123,21n23012.abf,S2,1,21n23S2c1,D1,high K,0,no,13.02277778,9.537340187,62.36423964,-60.05249023,24,150,89.89257813,-40.06958008,378.2958984,-84.59472656,17.1,218.1981308,,,0.884694031,,,,,,15 mM,-59.9841011
OP211123,21n23012.abf,S2,4,21n23S2c4,D1,high K,0,no,13.02277778,7.782716289,26.69160605,-63.05541992,2,700,64.71557617,-41.90063477,96.31347656,-32.59277344,4.25,274.6824458,,,1.828500208,,,,,,15 mM,-63.2931398
OP211123,21n23012.abf,S2,5,21n23S2c5,D1,high K,0,no,13.02277778,7.943163267,33.79817611,-61.62719727,25,250,87.3046875,-29.77905273,298.2177734,-75.43945313,14.15,298.1782637,,,0.985890698,,,,,,15 mM,-61.2234761
OP211123,21n23012.abf,S2,6,21n23S2c6,D1,high K,0,no,13.02277778,7.427587005,31.14729037,-62.51220703,11,350,74.15161133,-36.8347168,136.3525391,-47.36328125,13.35,534.7833741,,,1.416694541,,,,,,15 mM,-56.99469803
OP211123,21n24043.abf,S1_D2,5,21n23S1c4,D2,Ctrl,23,yes,34.16111111,12.14987175,45.71300317,-50.93383789,13,50,84.80834961,-44.8059082,228.7597656,-63.72070313,23.4,419.9185104,,,1.191881963,,,,,,15 mM,-54.25180237
OP211123,21n24051.abf,S2_D2,5,21n24S2_D2c5,D2,high K,23,no,36.54972222,6.950422649,38.99079437,-65.47241211,27,350,87.28027344,-36.99951172,386.71875,-70.92285156,18.55,531.7991251,,,0.952164,,,,,,15 mM,-60.51705048
OP211123,21n24051.abf,S2_D2,7,21n24S2_D2c7,D2,high K,23,no,36.54972222,12.32736816,149.6074828,-80.02929688,33,50,95.73364258,-44.32983398,424.5605469,-80.81054688,22.5,190.1186178,,,0.955288406,,,,,,15 mM,-60.80821594
OP240503,24503004.abf,S1,6,24503S1c6,D1,high K,0,yes,7.640555556,8.850742212,71.3915055,-74.06005859,48,200,67.90771484,-30.32836914,185.3027344,-60.79101563,21.2,338.5387914,4,,0.969422169,435.3745125,,,,,8 mM,-64.16188416
OP240503,24503017.abf,S2,2,24503S2c2,D1,Ctrl,0,yes,9.624722222,14.53825631,74.18233941,-69.67163086,27,150,82.70874023,-37.53051758,271.3623047,-66.16210938,27.8,525.6493941,8,,1.152396582,419.2039735,,,,,8 mM,-61.57308823
OP240503,24503017.abf,S2,3,24503S2c3,D1,Ctrl,0,yes,9.624722222,11.99764633,59.64439376,-57.95288086,22,250,80.03540039,-36.20605469,254.6386719,-62.62207031,0.15,523.5212,cap manual adjustment,,1.172528054,225.4275143,,,,,8 mM,-60.83785049
OP240503,24503017.abf,S2,5,24503S2c5,D1,Ctrl,0,yes,9.624722222,15.31122745,57.46673777,-59.70458984,22,300,80.84106445,-36.29150391,268.6767578,-51.39160156,0.15,690.3603,cap manual adjustment,,1.378315392,435.6145205,,,,,8 mM,-63.65160202
OP240503,24503017.abf,S2,6,24503S2c6,D1,Ctrl,0,no,9.624722222,13.68131269,54.08439262,-65.35644531,28,200,84.11254883,-39.08081055,303.5888672,-64.453125,21.9,582.4831169,11,,1.218793035,370.4823494,,,,,8 mM,-57.38546188
OP240503,24503017.abf,S2,7,24503S2c7,D1,Ctrl,0,no,9.624722222,11.26637465,87.87900468,-73.15063477,34,150,84.85717773,-35.92529297,318.4814453,-81.90917969,27.15,407.9097662,12,,0.92231857,355.2418414,,,,,8 mM,-61.9145665
OP240503,24503017.abf,S2,8,24503S2c8,D1,Ctrl,0,yes,9.624722222,13.14272419,64.44797391,-71.30126953,28,200,83.33129883,-36.11450195,288.5742188,-68.359375,25.6,525.9315361,13,,1.068249141,469.3356445,,,,,8 mM,-63.27224106
OP240503,24503032.abf,S3,5,24503S3c5,D1,high K,0,yes,11.37694444,9.810366532,74.63081645,-76.73339844,39,150,79.30908203,-33.33129883,324.4628906,-84.83886719,24.35,344.8145203,16,,0.810659151,419.0539685,,,,,8 mM,-61.39230179
OP240503,24503032.abf,S3,6,24503S3c6,D1,high K,0,yes,11.37694444,19.06985827,84.37931121,-73.84033203,45,150,71.78955078,-35.62011719,347.7783203,-58.95996094,28.9,403.8359062,17; exclude; Rs_end > 30,,0.992082,344.6214874,,,,,8 mM,-62.32868988
OP240503,24503032.abf,S3,8,24503S3c8,D1,high K,0,yes,11.37694444,23.99158012,77.88867565,-66.52832031,40,200,54.91333008,-28.28369141,132.0800781,-44.79980469,17.35,230.826147,19; exclude; Rs_end > 30,,1.231711905,276.8792293,,,,,8 mM,-62.72207489
OP240503,24503043.abf,S1_D2,1,24503S1c1,D2,high K,17,yes,26.57694444,10.77439288,136.2884126,-81.98852539,32,100,68.12744141,-27.51464844,237.0605469,-65.30761719,30.05,277.5305524,20,,1.052442178,322.3007434,,,,,8 mM,-60.48003983
OP240503,24503043.abf,S1_D2,4,24503S1_D2c4,D2,high K,17,no,26.57694444,12.94395256,132.5115818,-69.78149414,45,150,77.16064453,-30.68237305,367.4316406,-99.36523438,27.6,285.7493839,22,,0.651616949,225.0675023,,,,,8 mM,-60.26914001
OP240503,24503043.abf,S1_D2,6,24503S1c6,D2,high K,17,yes,26.57694444,12.674314,84.08078359,-67.90161133,38,250,60.11962891,-22.66845703,176.0253906,-71.77734375,18.45,268.2207631,24; exclude; Rs_end > 30,,0.774445507,369.8223274,,,,,8 mM,-60.28445786
OP240503,24503056.abf,S2_D2,2,24503S2c2,D2,Ctrl,17,yes,27.96944444,26.66233998,57.02737288,-59.43603516,15,900,65.25268555,-37.46948242,209.4726563,-46.38671875,0.15,19.58247012,27; exclude; Rs_end > 30,,1.177825014,534.4678156,,,,,8 mM,-58.86063507
OP240503,24503056.abf,S2_D2,3,24503S2c3,D2,Ctrl,17,yes,27.96944444,21.14474358,52.28362239,-61.38916016,22,350,74.05395508,-42.15087891,261.4746094,-59.44824219,0.15,20.39502075,28,,1.056456971,494.9264975,,,,,8 mM,-61.1649234
OP240503,24503056.abf,S2_D2,5,24503S2c5,D2,Ctrl,17,yes,27.96944444,9.693240931,28.50530594,-54.45556641,20,600,72.93701172,-30.05981445,248.9013672,-50.17089844,0.15,391.6072,29,,1.201653929,451.1250375,,,,,8 mM,-59.79904938
OP240503,24503056.abf,S2_D2,8,24503S2c8,D2,Ctrl,17,yes,27.96944444,13.645303,30.44852293,-56.93969727,23,700,72.16186523,-26.36108398,236.328125,-59.81445313,0.15,161.5592,30,,1.038019677,549.5583186,,,,,8 mM,-60.60662613
OP240503,24503068.abf,S3_D2,1,24503S3_D2c1,D2,high K,17,no,29.17055556,13.83757686,159.3446453,-76.4465332,38,100,71.05712891,-31.34765625,242.6757813,-73.48632813,27.65,238.7444532,31,,0.846090907,243.9981333,,,,,8 mM,-61.21821198
OP240503,24503068.abf,S3_D2,2,24503S3c2,D2,high K,17,yes,29.17055556,24.1033534,86.04464539,-61.8347168,30,,,,,,21.65,366.6290439,32,,,,,,,,8 mM,-60.27730927
OP240503,24503068.abf,S3_D2,3,24503S3_D2c3,D2,high K,17,no,29.17055556,11.60014198,84.07619565,-53.80249023,27,150,73.29101563,-34.48486328,243.0419922,-104.8583984,19.05,264.9534805,33,,0.699597174,112.8937631,,,,,8 mM,-61.58322662
OP240503,24503068.abf,S3_D2,5,24503S3c5,D2,high K,17,yes,29.17055556,9.794647626,73.17793985,-72.59521484,26,150,75.65307617,-30.18798828,267.9443359,-83.74023438,21.55,297.0763147,34,,0.823667157,346.4515484,,,,,8 mM,-60.72475372
OP240503,24503068.abf,S3_D2,6,24503S3c6,D2,high K,17,yes,29.17055556,9.111475052,78.07519622,-76.86767578,41,150,73.01025391,-28.83300781,297.4853516,-70.55664063,28.6,343.7875275,35,,0.874271801,372.7324244,,,,,8 mM,-60.93699051
OP240503,24503068.abf,S3_D2,7,24503S3c7,D2,high K,17,yes,29.17055556,12.06648987,59.41965483,-76.52587891,32,250,64.5690918,-35.22338867,249.1455078,-91.30859375,20.95,418.3361365,36,,0.663181972,584.6894896,,,,,8 mM,-61.41303909
OP240503,24503068.abf,S3_D2,8,24503S3c8,D2,high K,17,yes,29.17055556,9.674571626,75.22330243,-73.11401367,29,150,65.52124023,-31.18896484,177.3681641,-66.04003906,25.5,359.7003874,37,,0.907172712,368.3822794,,,,,8 mM,-61.84618591
OP230817,23817005.abf,S1,2,23817S1c2,D1,TTX,0,no,5.061944444,13.18504707,56.66863871,-71.70410156,33,100,82.40356445,-39.27001953,268.7988281,-77.1484375,22.85,412.0796918,1,468.6156,0.954787802,,,,,,8 mM,-60.9901799
OP230817,23817005.abf,S1,3,23817S1c3,D1,TTX,0,no,5.061944444,6.406180634,32.3842716,-62.87231445,25,300,82.94067383,-31.84204102,292.3583984,-60.91308594,18.35,462.5329231,2,507.5869,1.162387022,,,,,,8 mM,-59.99759735
OP230817,23817005.abf,S1,4,23817S1c4,D1,TTX,0,no,5.061944444,5.188722636,28.31944714,-70.11108398,33,250,78.08227539,-33.99658203,281.6162109,-67.62695313,17.2,400.2909091,3,832.4977,0.972962143,,,,,,8 mM,-60.74189545
OP230817,23817005.abf,S1,7,23817S1c7,D1,TTX,0,no,5.061944444,6.913599369,52.17652454,-71.14257813,36,150,86.95068359,-35.88256836,359.4970703,-84.59472656,16.35,294.8578976,5,497.1466,0.869500032,,,,,,8 mM,-61.97882996
OP230817,23817017.abf,S2,2,23817S2c2,D1,high K,0,no,6.405833333,6.483930395,47.46929552,-75.40893555,34,150,83.08105469,-38.11645508,342.4072266,-92.65136719,18.9,367.7643705,8,629.301,0.840206329,,,,,,8 mM,-59.84307892
OP230817,23817017.abf,S2,4,23817S2c4,D1,high K,0,no,6.405833333,6.582894638,52.54811271,-74.21264648,32,150,88.51928711,-37.52441406,434.2041016,-69.82421875,15.7,326.639746,9,583.7295,1.037160565,,,,,,8 mM,-61.34804794
OP230817,23817017.abf,S2,5,23817S2c5,D1,high K,0,no,6.405833333,7.644675671,46.62568164,-69.96459961,32,150,91.08276367,-39.28222656,369.0185547,-84.59472656,15,328.9959839,10,478.1559,0.907917358,,,,,,8 mM,-61.11205521
OP230817,23817017.abf,S2,7,23817S2c7,D1,high K,0,no,6.405833333,7.393000209,73.23189237,-73.19946289,31,100,83.37402344,-35.25390625,251.0986328,-52.00195313,17.6,259.4901237,12,415.8439,1.29745339,,,,,,8 mM,-61.26763275
OP230817,23817027.abf,S3,2,23817S3c2,D1,Ctrl,0,no,7.576388889,6.395996562,51.55358804,-53.07006836,25,300,69.70214844,-30.76171875,186.1572266,-43.9453125,14.65,322.1820134,15,206.1669,1.359276914,,,,,,8 mM,-59.57064438
OP230817,23817027.abf,S3,5,23817S3c5,D1,Ctrl,0,no,7.576388889,6.473022249,57.19309916,-60.49194336,24,200,74.3347168,-33.39233398,258.9111328,-65.79589844,16.7,366.2821954,16,195.9965,1.013098316,,,,,,8 mM,-58.67099579
OP230817,23817027.abf,S3,6,23817S3c6,D1,Ctrl,0,no,7.576388889,6.378030146,83.31209596,-70.70922852,25,150,65.12451172,-26.8737793,169.3115234,-50.65917969,18.75,293.830703,17,382.4827,1.169611959,,,,,,8 mM,-59.91347687
OP230817,23817027.abf,S3,7,23817S3c7,D1,Ctrl,0,no,7.576388889,7.766765984,94.94505367,-69.30541992,25,100,68.70117188,-26.60522461,172.2412109,-40.52734375,13.75,226.0712494,18,289.3896,1.452765621,,,,,,8 mM,-58.00519043
OP230817,23817027.abf,S3,8,23817S3c8,D1,Ctrl,0,no,7.576388889,21.3561022,75.35247745,-69.83642578,27,100,82.33642578,-39.61791992,286.2548828,-68.72558594,16.9,451.3277914,19,424.6042,1.037192893,,,,,,8 mM,-61.06595032
OP230817,23817052.abf,S1_D2,3,23817S1_D2c3,D2,TTX,23,no,27.70083333,8.956366741,59.84267001,-70.93505859,17,200,57.45849609,-25.20141602,142.9443359,-50.65917969,19.25,294.7588785,21,437.2646,1.055696831,,,,,,8 mM,-59.13998245
OP230817,23817052.abf,S1_D2,7,23817S1_D2c7,D2,TTX,23,no,27.70083333,7.552612885,68.78540477,-63.45825195,21,150,56.1340332,-23.79760742,144.4091797,-58.34960938,17.2,249.6056687,24,395.9532,0.913314774,,,,,,8 mM,-60.48967346
OP230817,23817061.abf,S2_D2,1,23817S2_D2c1,D2,high K,23,no,29.09,7.823500973,44.06787432,-69.62890625,24,250,80.10253906,-33.06274414,311.4013672,-81.42089844,14.5,325.4356164,25,248.9183,0.918503011,,,,,,8 mM,-58.62247513
OP230817,23817061.abf,S2_D2,4,23817S2c6,D2,high K,23,no,29.09,7.618869229,40.55268468,-57.86743164,13,500,72.36938477,-29.37011719,229.7363281,-47.8515625,13.25,410.3742911,26; exclude; Rs_end > 30,729.2643,1.588326109,,,,,,8 mM,-60.08552902
OP230817,23817061.abf,S2_D2,5,23817S2_D2c5,D2,high K,23,no,29.09,8.902212776,71.96662028,-72.25952148,24,150,72.75390625,-27.86865234,241.6992188,-64.81933594,18.25,271.9490678,27,378.7026,0.970257963,,,,,,8 mM,-62.8398439
OP230817,23817061.abf,S2_D2,7,23817S2_D2c7,D2,high K,23,no,29.09,8.815965302,45.82001767,-71.96044922,23,350,66.1315918,-29.03442383,188.9648438,-66.40625,15.7,302.978563,28,130.2343,0.942265993,,,,,,8 mM,-59.94914551
OP230817,23817069.abf,S3_D2,1,23817S3_D2c1,D2,Ctrl,23,no,30.70805556,8.465964732,101.7111735,-72.83325195,28,200,63.81835938,-28.74145508,200.6835938,-59.69238281,17.1,220.6903505,29,264.5788,0.940287942,,,,,,8 mM,-58.88563232
OP230810,23810004.abf,S1,1,23810S1c1,D1,high K,0,no,5.660833333,10.53595993,45.08421063,-66.61987305,42,200,84.10644531,-35.43701172,318.9697266,-57.86132813,10.05,243.0394096,0,411.0737,1.137813516,,,,,,8 mM,-62.12011597
OP230810,23810004.abf,S1,4,23810S1c4,D1,high K,0,no,5.660833333,9.889564039,33.91550875,-63.62915039,50,300,88.14697266,-38.07373047,358.6425781,-71.89941406,7.4,230.936381,2,436.0045,0.985160862,,,,,,8 mM,-61.63149551
OP230810,23810004.abf,S1,5,23810S1c5,D1,high K,0,yes,5.660833333,25.46841192,79.0432156,-65.1550293,55,100,85.49194336,-43.07250977,389.7705078,-80.078125,11.45,241.5927882,3,224.5875,0.966592916,,,,,,8 mM,-60.8608934
OP230810,23810004.abf,S1,7,23810S1c7,D1,high K,0,yes,5.660833333,26.75652963,74.70950316,-64.85595703,53,150,90.94238281,-42.93212891,423.9501953,-83.0078125,9.1,239.3168539,5,307.5403,0.965371197,,,,,,8 mM,-61.51349396
OP230810,23810004.abf,S1,8,23810S1c8,D1,high K,0,no,5.660833333,18.02366545,63.53261254,-61.41357422,55,200,84.50927734,-39.60571289,339.84375,-77.39257813,7.1,146.6915511,6,199.5067,1.043351702,,,,,,8 mM,-62.29117722
OP230810,23810015.abf,S2,3,23810S2c3,D1,TTX,0,no,7.043055556,9.813709187,43.30366327,-68.34716797,33,150,92.21801758,-38.21411133,503.4179688,-82.51953125,18.15,511.3836629,8,579.0793,0.927930576,,,,,,8 mM,-60.64728134
OP230810,23810015.abf,S2,4,23810S2c4,D1,TTX,0,yes,7.043055556,11.56361098,53.10180243,-68.06640625,43,150,89.40429688,-38.63525391,432.3730469,-75.80566406,15.65,369.7326604,9,492.6164,0.938404113,,,,,,8 mM,-60.87508209
OP230810,23810015.abf,S2,5,23810S2c5,D1,TTX,0,no,7.043055556,10.1206367,67.73941573,-70.62988281,47,100,91.97387695,-37.81738281,415.7714844,-107.6660156,13,228.6548578,10,402.0134,0.760051718,,,,,,8 mM,-61.32922775
OP230810,23810015.abf,S2,6,23810S2c6,D1,TTX,0,no,7.043055556,12.92801965,91.54312954,-74.8840332,43,50,94.64111328,-44.40917969,489.3798828,-119.6289063,15.8,211.5792399,11,304.9002,0.776494495,,,,,,8 mM,-61.72165741
OP230810,23810029.abf,S3,1,23810S3c1,D1,Ctrl,0,no,9.101111111,10.14030961,120.2157991,-66.64428711,40,50,74.56665039,-36.37084961,270.7519531,-78.97949219,19.5,151.058156,14,172.1157,0.838170863,,,,,,8 mM,-56.2941983
OP230810,23810029.abf,S3,2,23810S3c2,D1,Ctrl,0,no,9.101111111,8.274640124,94.34879205,-76.0559082,40,100,76.84936523,-33.75244141,293.0908203,-81.78710938,19.5,172.6029173,15,338.8913,0.862351492,,,,,,8 mM,-58.56024643
